fund_id,denominacao_social,classe_anbima_raw,nivel1,nivel2_acoes
00842425000148,CONVEST 60-FUNDO DE APLC.EM QUOTAS DE FUNDO DE INVESTIMENTOS,,Outros,
00843156000134,FUNDO DE APLIC EM QUOTAS DE FIF BOSTON PRIVATE DI II,,Outros,
00843157000189,FUNDO DE APLIC EM QUOTAS DE FIF BOSTON PRIVATE SPECIAL DI,,Outros,
00843158000123,FUNDO APLIC EM QUOTAS DE FIF BOSTON PRIV.SPECIAL PORTFOLIO,,Outros,
00843162000191,FUNDO DE APLIC EM QUOTAS DE FIF BOSTON PRIVATE FIX II,,Outros,
00843165000125,FUNDO DE APLIC EM QUOTAS DE FIF BOSTON FUTURO PROGRAMADO,,Outros,
00843168000169,FUNDO DE APLIC EM QUOTAS DE FIF BOSTON PRIVATE PORTFOLIO II,,Outros,
00844658000180,FUNDO APLIC.EM QUOTAS DE FUNDOS DE INV.BRP SERTAOZINHO,,Outros,
00844661000101,FUNDO DE APLIC.EM QUOTAS DE FUNDOS DE INV.BRP BARRETOS,,Outros,
00845852000180,QUARTER DI 60 FACFI,,Outros,
00846898000113,CHEMICAL FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO,,Outros,
00848588000138,FDO.APLIC.QUOTAS FDO.INVEST.FINANC. BANCOCIDADE DI QUALITY,,Outros,
00848589000182,FDO. APLIC. QUOTAS FDO. INVEST. FINANC. BANCOCIDADE VIP,,Outros,
00849286000184,FAC IP GAP HEDGE 2 FDO APLIC. EM QUOTAS DE FIF,,Outros,
00849822000141,ARGUS DI 60 FUNDO APLICACAO COTAS FUNDOS INVESTIMENTO,,Outros,
00849823000196,SIRIUS DI 90 FDO DE APLICACAO EM QUOTAS DE FUNDO DE INVEST,,Outros,
00849824000130,SCORPION DI 60 - FUNDO DE APLIC. EM COTAS DE FDOS DE INVEST.,,Outros,
00849825000185,ESTRELA DO SUL DI - FUNDO DE APLICACAO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
00849826000120,MERCURY DI 60 - FUNDO DE APLICACAO EM COTAS DE FUNDOS DE INV,,Outros,
00852021000135,FUNDO APLICACAO QUOTAS INVESTIMENTO FINANCEIRO GIP 60 DIAS,,Outros,
00852309000100,FAC IP GAP HEDGE 1 FDO APLICACAO EM QUOTAS DE FIF,,Outros,
00856749000135,FAQ DE FI REAL FAQ II,,Outros,
00856750000160,REAL III FUNDO DE APLIC QUOTAS DE FUNDOS DE INV. FINANC. 60,,Outros,
00856752000159,REAL V FUNDO DE APLIC QUOTAS DE FUNDOS DE INV. FINANC. 60,,Outros,
00856760000103,REAL VII FUNDO APLIC QUOTAS DE FUNDOS DE INV FINANC 60,,Outros,
00856764000183,REAL FAQ DE FI VIII,,Outros,
00856767000117,FUNDO APLICACAO QUOTAS DE FUNDOS INV REAL FAQ IX,,Outros,
00856771000185,REAL X FUNDO DE APLIC QUOTAS DE FUNDOS DE INV. FINANC. 60,,Outros,
00856774000119,REAL XI FUNDO DE APLIC QUOTAS DE FUNDOS DE INV. FINANC. 60,,Outros,
00857140000180,FDO VOTORANTIM PORTFOLIO DE APLIC. QUOTAS FDO DE INVEST.,,Outros,
00860097000102,FUNDO DE APLIC EM QUOTAS DE FUNDOS DE INV BRP ALFA,,Outros,
00861107000124,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC LXXXVI,,Outros,
00861110000148,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS CVII,,Outros,
00861111000192,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS CVI,,Outros,
00861113000181,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS XLIX,,Outros,
00861115000170,FAQFI HSBC RENDA FIXA INDIVIDUAL 60 - DIARIO,,Outros,
00861117000160,FAQFI HSBC RENDA FIXA EMPRESARIAL 60 - DIARIO,,Outros,
00861119000159,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO HSBC PRIVATE CAMBIAL,,Outros,
00861121000128,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC PRIVATE MIX,,Outros,
00861123000117,FDO DE APLIC EM QUOTAS DE FDOS DE INV HSBC XLIV,,Outros,
00861125000106,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC XLIII,,Outros,
00861126000150,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVEST HSBC XLII,,Outros,
00861132000108,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC XC,,Outros,
00861134000105,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO HSBC PRIVATE DI,,Outros,
00861136000196,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC LXXXVIII,,Outros,
00861139000120,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO HSBC DI INSTITUCIONAL,,Outros,
00861141000107,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC CVIII,,Outros,
00861143000198,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS LI,,Outros,
00861145000187,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS LXXXV,,Outros,
00864006000107,JP MORGAN CRYSTAL FAQ FUNDO DE INVESTIMENTO,,Outros,
00864024000199,MERSIN - FUNDO DE APLIC. EM QUOTAS DE FUNDO DE INVEST.,,Outros,
00864030000146,ADANA FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO,,Outros,
00864035000179,PROSPER LIGHT FAQ - FDO DE APLICACAO EM QUOTAS DE FIF,,Outros,
00864036000113,FAQ PROSPER LINEAR FUNDO DE APLICACAO EM QUOTAS DE FDO INVTO,,Outros,
00864614000111,STAR FDO APLIC QUOTAS FDO INV FINANCEIRO,,Outros,
00872353000181,FDO APLIC QUOTAS FDO INV BBA-CAPITAL FIX 30,,Outros,
00878000000199,PEGASUS FAC 60-FDO DE APLIC.EM COTAS DE FDOS DE INVESTIMENTO,,Outros,
00881006000115,FDO DREYFUS BRASCAN DE APLIC.QUOTAS FDO INVEST CURTO PRAZO,,Outros,
00885761000178,FDO DE APLIC EM QUOTAS FDOS INV HSBC MULTIPORTFOLIO LIMIT 30,,Outros,
00885767000145,FDO DE APLIC EM QUOTAS DE FDOS INV HSBC INSTITUCIONAL PLUS,,Outros,
00885769000134,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS LVIII,,Outros,
00885770000169,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS LVII,,Outros,
00885771000103,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS LVI,,Outros,
00885774000147,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS LV,,Outros,
00885776000136,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC LIV,,Outros,
00885778000125,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS LIII,,Outros,
00886128000102,WESTLB FAQ MULTIFIF XIV,,Outros,
00891383000135,FUNDO ATIVA DE INV. EM QUOTAS DE FUNDOS DE R.FIXA DE 60 DIAS,,Outros,
00893220000191,FDO. DE APLIC. EM QUOTAS DE FDO. DE INV. CCF III,,Outros,
00893221000136,FDO DE APLICACAO EM QUOTAS DE FDO DE INVESTIMENTO CCF IV,,Outros,
00901908000176,BRADESCO FUNDO DE APLIC. EM QUOTAS DE F.I.R.F.DI SHUTTLE -60,,Outros,
00907706000131,AMERICA DO SUL FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO DI MASTER,,Outros,
00907707000186,AMERICA DO SUL FAQ DE FUNDO DE INVEST.FINANCEIRO - DI PLUS,,Outros,
00907720000135,AMERICA DO SUL - FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO DI PREMIUM,,Outros,
00907721000180,DIAS DE SOUZA-LINEAR MIX FDO DE APL. EM QUOTAS DE FDO DE INV,,Outros,
00910225000185,GAMA FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVEST.,,Outros,
00910231000132,CRISTAL 90 FUNDO DE APLIC EM QUOTAS DE FUNDO DE INVESTIMENTO,,Outros,
00910235000110,PRATA FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVEST.,,Outros,
00910238000154,RUBI FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO,,Outros,
00913457000197,FDO APLIC QUOTAS DE FDO INVEST FINANC BB - FAQ ADVANTAGE IV,,Outros,
00913462000108,FDO APLIC QUOTAS DE FDO DE INVEST FINANC BB-FAQ-ADVANTAGE II,,Outros,
00916566000168,ROCKET-FUNDO DE APLICACAO EM COTAS DE FUNDOS DE INVESTIMENTO,,Outros,
00921321000129,SANTANDER ZEUS FDO.APLIC.QUOTAS DE FUNDOS DE INVESTIMENTO,,Outros,
00921329000195,F.A.Q. FUNDO DE INV. C. PRAZO - FINASA RENDA AUTOMATICA,,Outros,
00927550000150,RELDI FDO DE APL. EM QUOTAS DE FUNDO DE INV. FINANCEIRO,,Outros,
00935600000141,FDO UNILETRA DE INV FINANC EM QTAS DE FDO DE INV C PRAZO,,Outros,
00937575000135,TECBENS COMPOSITE YIELD FDO. DE APLIC. EM QUOTAS DE FI60,,Outros,
00938630000101,ALACAM FUNDO DE APLICACAO EM QUOTAS DE FUNDO DE INVESTIMENTO,,Outros,
00941181000150,FIBRA PRIVATE - FDO DE APLIC. EM COTAS DE FIF,,Outros,
00947795000140,FDO DE APLIC EM QUOTAS DE FUNDO INVEST DIBENS PERSONAL 01,,Outros,
00947957000140,OPPORTUNITY MASTER FDO DE APLICACAO EM COTAS DE FIFS,,Outros,
00947959000139,OPPORTUNITY HEDGE FUNDO DE APLICACAO EM QUOTAS DE FIFS,,Outros,
00952692000178,MULTIMARCAS BRASILIA I FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO,,Outros,
00955387000130,BRADESCO FUNDO DE APL. EM QUOTAS DE F.DE INV.R.F. DI - AB-60,,Outros,
00963518000120,FUNDO DE APLICACAO EM QUOTAS DE FDO INV. CONFIANCA NE,,Outros,
00966682000191,EVEREST FDO DE APLICACAO EM QUOTAS DE FUNDO DE INVESTIMENTO,,Outros,
00970042000155,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI T.R. 60,,Outros,
00970049000177,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI MARK 60,,Outros,
00970055000124,BRADESCO FDO APLICACAO QUOTAS FDOS INV RF DI MECA 60,,Outros,
00970063000170,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F. I. GIPFEL R. F.,,Outros,
00970069000148,BRADESCO FDO APLICACAO QUOTAS FDOS INV RF DI POTENGI 60,,Outros,
00970077000194,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI SUNSHINE_60,,Outros,
00973148000102,CHECKINVEST MIX FUNDO DE APLICACAO EM COTAS DE FIF,,Outros,
00973200000120,BMG DI FUNDO DE APLICACAO EM QUOTAS DE FUNDO DE INVESTIMENTO,,Outros,
00973202000110,BMG PERFORMANCE FUNDO DE APLIC.EM QUOTAS DE FUNDOS DE INVEST,,Outros,
00974894000110,FUNDO APLIC COTAS FUNDO INVEST-SANTANDER RENDA FIXA DYNAMIC,,Outros,
00974981000178,BLUESKY FDO DE APL. EM QUOTAS DE FDO DE INVESTIMENTO FINANC.,,Outros,
00975026000155,BRADESCO FUNDO DE APLIC. EM QUOTAS DE FIRF DI PERFORMANCE60,,Outros,
00975027000108,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F DI SAT 60,,Outros,
00975028000144,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRFDI PRINCIPAL 60,,Outros,
00975031000168,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F. DI SKY 60,,Outros,
00975473000104,FAQFI HSBC RENDA FIXA EMPRESARIAL 30 - DIARIO,,Outros,
00975475000101,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC LXI,,Outros,
00975476000148,FAQFI HSBC RENDA FIXA INDIVIDUAL 30 - DIARIO,,Outros,
00977442000192,ITAU LAM BASIS DI MIDDLE-FDO DE APL EM COTAS DE FDOS DE INV,,Outros,
00978399000180,REAL FUNDO DE APLIC. EM QUOTAS DE FDO DE INV. FORTE DI,,Outros,
00979180000103,AMBER 60 FUNDO DE APLIC. EM QUOTAS DE FUNDOS DE INVESTIMENTO,,Outros,
00979840000148,FAQ PROSPER MIX FUNDO DE APLICACAO EM QUOTAS DE FIF'S,,Outros,
00979988000182,CREDIBANCO MIXED FUND - FDO.APLIC.EM QUOTAS DE FODS.DE INVES,,Outros,
00979990000151,UNIBANCO BALANCE FUND FUNDO DE APLIC. EM QUOTAS DE F.I.,,Outros,
00982818000157,FDO APL QUOTAS DE FDO INV BBA CREDITANSTALT - BUSINESS,,Outros,
00985504000108,CLIMATE FUNDO DE APLICACAO EM QUOTAS DE FDOS INV FINANCEIRO,,Outros,
00985505000152,CHASE ASSET FDO DE INV. EM QUOTAS DE FDO DE INV. FINANC.,,Outros,
00985506000105,CENTURY FUNDO APLICACAO QUOTAS FDOS INVEST FINANCEIRO,,Outros,
00985926000183,SANTINVEST MULTICARTEIRA FDO.APLIC.QUOTAS.FIF,,Outros,
00988463000103,MANHATTAN_FUNDO DE APLICACAO EM COTAS DE FDO DE INVESTIMENTO,,Outros,
00990331000116,SANTANDER ATENA FUNDO APLIC.QUOTAS DE FUNDO INVESTIMENTO,,Outros,
00990334000150,SANTANDER MAGALLANES-FDO APLIC.EM QUOTAS FDO INVESTIMENTO,,Outros,
00990335000102,SANTANDER COLON FUNDO DE APLC.EM QUOTAS DE FDO DE INVESTIMEN,,Outros,
00990336000149,SANTANDER VESPUCIO FUNDO DE APLICACAO EM QUOTAS DE FIF,,Outros,
00990619000190,CHASE PRINCIPAL HEDGED FDO APLIC QUOTAS FDO INV FINANCEIRO,,Outros,
00991660000181,SINTESE MIX I FDO APLIC QUOTAS FDO INVESTIMENTO,,Outros,
00992442000161,CELEBRITY FDO. APLIC. EM QUOTAS FDO. INVEST. FINANC.,,Outros,
00992466000110,BRADESCO FUNDO DE APLIC. EM QUOTAS DE F.I.R.F. DI DELTA 60,,Outros,
00992468000100,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI ROBERT 60,,Outros,
00992469000154,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI MASTER - 60,,Outros,
00992470000189,BRADESCO FUNDO APLIC QUOTAS FDOS INV RENDA FIXA DI THEB 60,,Outros,
00992471000123,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI ORION,,Outros,
01002299000186,FUNDO DE APLICACAO EM QUOTAS FDOS INV BBA CAPITAL PREMIUM,,Outros,
01006175000179,PROJECAO - LINEAR FUNDO DE APL. EM QUOTAS DE FUNDO DE INV.,,Outros,
01019184000102,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F. DI LOGUS60,,Outros,
01019185000149,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F DI TULIPA60,,Outros,
01019187000138,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F. DI MAXI 60,,Outros,
01019188000182,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI CAPITAL 60,,Outros,
01019191000104,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F DI MED 60,,Outros,
01019192000140,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F. DI TARI 60,,Outros,
01019193000195,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI CLIENTAR 60,,Outros,
01019194000130,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F. DI INDY 60,,Outros,
01019195000184,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI APOLLO 60,,Outros,
01019196000129,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F DI PLUTAO60,,Outros,
01026379000171,GREENLAND_FDO DE APL. EM QUOTAS DE FDO DE INVESTIMENTO,,Outros,
01033275000194,PONTUALFIX BETA FAQ FIF 60,,Outros,
01033277000183,PONTUALFIX DI FUNDO APLICACAO EM QUOTAS FUNDOS INVESTIMENTOS,,Outros,
01038162000181,FDO DE APLICACAO EM QUOTAS DE FDOS DE INVESTIMENTO FIT,,Outros,
01040589000114,AGUA MARINHA FUNDO DE APL. EM QUOTAS DE FDO DE INVEST.,,Outros,
01045437000104,WESTERN ASSET MULTIRENDA 20 FUNDO DE INVESTIMENTO EM COTAS DE FIF MULTMERCADO RESP LIMITADA,,Outros,
01048390000132,FUNDO DE APLICACAO EM QUOTAS DE FIF L.A. 60 DIAS,,Outros,
01048761000186,FUNDO APLIC QUOTAS FUNDOS INVESTIMENTO ABN AMRO EMPRESA I,,Outros,
01048769000142,ABN AMRO FAQ DE FI CAMBIAL PLUS,,Outros,
01048996000178,FUNDO DE APLIC. EM QUOTAS DE FDOS DE INVESTIMENTO TOP LEADER,,Outros,
01051134000102,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVEST HSBC CXIII,,Outros,
01051137000138,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC CXII,,Outros,
01051139000127,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC BAMERINDUS CXI,,Outros,
01051141000104,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS CXV,,Outros,
01052226000107,FUNDO DE APLIC.EM QUOTAS DE FIF BOSTON ORION DI,,Outros,
01062220000102,SATURNO FUNDO DE APLICACAO EM QUOTAS DE FUNDO DE INVESTIMENT,,Outros,
01064192000162,INVITATIONAL FUNDO DE APLIC EM QUOTAS DE FDO INV FINANCEIRO,,Outros,
01064193000107,PROMOTION FDO DE APLIC EM QUOTAS DE FDO DE INVEST FINAN,,Outros,
01064194000151,JP MORGAN ALTERNATIVE FUNDO APLICACAO QUOTAS FUNDO INV. FIN.,,Outros,
01068064000197,TREASURY HEDGE I FUNDO APLICACAO QUOTAS FDO INVEST FINANC,,Outros,
01069266000153,FDO APLIC QUOTAS FDO INVEST FINANC - BB FAQ DF,,Outros,
01069271000166,FDO. DE APL. EM QUOTAS DE FIF BB-FAQ-ADVANTAGE,,Outros,
01071434000145,EDELVAZ FDO DE APL. EM QUOTAS DE FIF,,Outros,
01071437000189,CITI PRIVATE SELECT FAQ FI,,Outros,
01071441000147,CITI PRIVATE ADVANCED FDO DE APL. EM QUOTAS DE FDO DE INV.,,Outros,
01071444000180,CITI PRIVATE PREMIUM FDO APLIC. QUOTAS FDO DE INVESTIMENTO,,Outros,
01071472000106,FUNDO DE APLICACAO EM QUOTAS DE FIF - 60 DIAS - KEL,,Outros,
01083380000138,PLANETA - FUNDO DE APLICACAO EM COTAS DE FUNDOS DE INVESTIM.,,Outros,
01083381000182,FUNDO DE APLIC.EM QUOTAS DE FI MERIDIANO DI,,Outros,
01083383000171,PRIVATE DERIVATIVOS - FUNDO DE APLIC EM COTAS DE FUNDOS INVE,,Outros,
01093064000147,PATRIMONIO MODERADO FDO APL QUOTAS FDO INVESTIMENTO 60,,Outros,
01093065000191,PATRIMONIO DERIVATIVOS-FDO APL QUOTAS FDO INVESTIMENTO 60,,Outros,
01093066000136,JP MORGAN EQUITY HEDGE FUNDO DE INVESTIMENTO FINANCEIRO,,Outros,
01094799000195,FUNDO APLIC.COTAS FDOS INV. SANTANDER PREMIUM 30,,Outros,
01097412000154,REAL L FUNDO DE APLICACAO EM COTAS DE FDO INVEST.FINANCEIRO,,Outros,
01099018000155,FUNDO BANC0 1 DE APL. EM QUOTAS DE FUNDOS INV. MIX-60,,Outros,
01099040000103,UNIVERSAL P FUNDO DE INVESTIMENTO FINANCEIRO DA CLASSE DE INVESTIMENTO EM COTAS MULT RESP LIMITADA,,Outros,
01099056000108,FUNDO BANCO 1 DE APL. EM QUOTAS DE FUNDOS INV. MIX-30,,Outros,
01100305000138,REAL XII FUNDO DE APLIC EM QUOTAS DE FUNDO DE INV FINANC 60,,Outros,
01100307000127,REAL XIV FUNDO DE APLIE EM QUOTAS DE FUNDOS DE INV FINANC 60,,Outros,
01100308000171,REAL XVI FUNDO DE APLIC EM QUOTAS DE FUNDOS INV FINANC 60,,Outros,
01100311000195,FDO DE APLIC EM QUOTAS DE FUNDOS DE INVESTIMENTO SATELITE_DI,,Outros,
01100313000184,REAL XX FUNDO DE APLIC EM QUOTAS DE FUNDO INVEST FINANC 60,,Outros,
01100315000173,REAL XXII FUNDO APLIC EM QUOTAS DE FUNDOS DE INVEST FIN 60,,Outros,
01100316000118,ALFA XXIII - FDO APLIC QUOTAS FDO INV FINANCEIRO,,Outros,
01100317000162,REAL FAQ DE FI ADVANTAGE,,Outros,
01101353000140,REAL XV_FUNDO DE APLIC EM QUOTAS DE FUNDOS INV FINANC 60,,Outros,
01103105000139,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO SIGMA,,Outros,
01105110000180,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO FINANCEIRO BUILDING DI,,Outros,
01107999000135,GENESIS FUNDO DE APLICACAO EM QUOTAS DE FDO DE INVESTIMENTO,,Outros,
01108005000103,DIMAX FDO DE APL. EM QUOTAS DE FUNDO DE INVESTIMENTO,,Outros,
01108013000141,PERFORMANCE PLUS FDO DE APL. EM QUOTAS DE FDO DE INV.,,Outros,
01108016000185,MIDAS FUNDO DE APL. EM QUOTAS DE FUNDO INVESTIMENTO,,Outros,
01110637000101,PERFORMANCE BMC FUNDO APLIC QUOTAS FUND INVEST 60 DIAS,,Outros,
01111797000167,DIBENS EMPRESARIAL FDO DE APLIC EM QTA DE FDO DE INVEST,,Outros,
01111799000156,FUNDO DE APLICAÇAO EM QUOTAS DE FUNDOS DE INV CONFIANÇA H,,Outros,
01111808000109,FUNDO DE APLICACAO EM COTAS DE FUNDOS DE INV. CONFIANCA BRAS,,Outros,
01111809000153,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INV. CONFIANCA ACO,,Outros,
01114734000164,BANCOCIDADE FDO DE APLIC. EM QUOTAS DE FDOS DE INV. SOL - 1,,Outros,
01129003000192,PRIVATE PRINCIPAL 63-FDO APLIC.COTAS DE FDO DE INVESTIMENTO,,Outros,
01135034000156,BANFORT SETE FUNDO DE APLICAúÚO EM QUOTAS DE FIF - 60 DIAS,,Outros,
01135035000109,BANFORT OITO FUNDO DE APLICAZsO EM QUOTAS DE FIF - 60 DIAS,,Outros,
01135036000145,BANFORT NOVE FUNDO DE APLICAZsO EM QUOTAS DE FIF - 60 DIAS,,Outros,
01135038000134,BANFORT DEZ FUNDO DE APLICAZsO EM QUOTAS DE FIF - 60 DIAS,,Outros,
01135039000189,BANFORT ONZE FUNDO DE APLICAZsO EM QUOTAS DE FIF - 60 DIAS,,Outros,
01135040000103,AQUILA 60 FACIFI,,Outros,
01135064000162,ARIES 60 - FUNDO DE APLICACAO EM COTAS DE FUNDOS DE INVESTI.,,Outros,
01135066000151,CASSIOPEIA 60 - FDO. DE APLI. EM COTAS DE FDOS DE INVESTIME.,,Outros,
01135340000192,CENTAURUS 60 - FUNDO DE APLIC. EM COTAS DE FUNDOS DE INVEST.,,Outros,
01135423000181,BMG MULTIFAQ-1_FDO DE APLIC.QUOTAS DE FUNDOS DE INVESTIMENTO,,Outros,
01135859000170,PONTUALFIX GAMA FAQ FIF 60,,Outros,
01135867000117,FUNDO APLIC COTAS DE FUNDOS INVEST 60 DIAS DI - TOP PLUS,,Outros,
01137533000182,UNIBANCO FDO.DE APL. EM QUOTAS DE FDO. DE INV.BONUS FIX 90,,Outros,
01138470000189,FUNDO DE APLICACAO EM QUOTAS DE FIF CCF IX,,Outros,
01138472000178,FUNDO DE APLICACAO EM QUOTAS DE F.I. CCF GAMA,,Outros,
01139709000135,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS CXXII,,Outros,
01139712000159,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS CXX,,Outros,
01139713000101,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS CXIX,,Outros,
01139714000148,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS CXVIII,,Outros,
01139717000181,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS CXVII,,Outros,
01141346000172,BBV EXCELENCE RF- FDO APLIC EM QTAS DE FDOS DE INV FIN,,Outros,
01142248000150,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI ARF - 60,,Outros,
01142250000129,BRADESCO FUNDO DE APL. EM QUOTAS DE F.I.R.F DI SINFO-PCOT 60,,Outros,
01142251000173,BRADESCO FAQ DE FUNDOS DE INVESTIMENTO - SINFO - R. FIXA 60,,Outros,
01142252000118,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F. DI STAR 60,,Outros,
01142253000162,BRADESCO FUNDO DE APLICACAO EM QUOTAS FIRF DI SAFIRA 60,,Outros,
01142568000100,DIMENSAO FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INV. FINC,,Outros,
01144347000170,DIBENS OPEN FDO DE APLIC EM QUOTAS DE FDO DE INVEST 60,,Outros,
01144897000190,FUNDO DE APLICACAO EM QUOTAS DE FIF BANCOCIDADE DERIVATIVOS,,Outros,
01145284000177,CITI DYNAMIC FUNDO DE APLICACAO QUOTAS DE FDO INVESTIMENTO,,Outros,
01146537000127,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC CXXXI,,Outros,
01146540000140,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST BAMERINDUS CXXVIII,,Outros,
01146544000129,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIM. TAMBAU,,Outros,
01146545000173,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC CXXIII,,Outros,
01146549000151,FDO DE APLIC EM QUOTAS DE FDOS DE INVEST HSBC CXXX,,Outros,
01147627000132,FUNDO DE APLIC EM QUOTAS DE FIF FINASA 012,,Outros,
01147631000109,FUNDO DE APLIC EM QUOTAS DE FIF FINASA 011,,Outros,
01149197000198,BRADESCO FUNDO DE APLIC. EM QUOTAS DE F.I.R.F. DI RAINHA 60,,Outros,
01149198000132,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE F.I.R.F. DI SCA-60,,Outros,
01149199000187,BRADESCO FUNDO DE APLIC. EM QUOTAS DE F.I.R.F. DI VIVALDI_60,,Outros,
01149200000173,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FIRF DI COPA - 60,,Outros,
01149201000118,BRADESCO FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INVESTIMENTO - FIESTA - RENDA FIXA 60,,Outros,
01149627000171,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INV. CONFIANCA T-A,,Outros,
01149628000116,FUNDO DE APLICACAO EM QUOTAS DE FUNDOS DE INV. CONFIANCA T-B,,Outros,
01150039000158,TENDENCIA ALLOCATION FUNDO DE APLIC EM QUOTAS FDO DE INVEST,,Outros,
01150363000176,FUNDO APLIC. COTAS FIF SANTANDER PLUS 30,,Outros,
01150367000154,FUNDO APLIC COTAS FUNDO INVEST. SANTANDER MAX RENDA FIXA,,Outros,
01151595000149,FUNDO DE APLICACAO EM QUOTAS DE FIF RENDA FIXA POWER 60,,Outros,
01155984000142,EQUACAO FDO APLICACAO EM QUOTAS FDO INVEST. 60,,Outros,
01161846000176,FUNDO DE APLICACAO EM QUOTAS DE FIF BANCOCIDADE SOL-II,,Outros,
